# Event Name	Frame Name	Core/Non-Core Frame Element	Frame Element Name	Frame/Frame Element Definition	Is Argument Role?	Merged Argument Role (if previous column is 3)	Is Entity?
		Non-Core	Source	The starting-point of the motion of the Assailant or projectiles of the Assailant as they move toward the the Place that the Victim is occupying in the attack.  In prepositional phrases, the prepositional object expresses the starting point of motion.  With particles, the starting point of motion is understood from context.		0		
		Non-Core	Purpose	This FE identifies the purpose for which an Assailant attacks the Victim.		0		
	Attack			An Assailant physically attacks a Victim (which is usually but not always sentient), causing or intending to cause the Victim physical damage.   A Weapon used by the Assailant may also be mentioned, in addition to the usual Place, Time, Purpose, Explanation, etc.  Sometimes a location is used metonymically to stand for the Assailant or the Victim, and in such cases the Place FE will be annotated on a second FE layer.				
		Non-Core	Purpose	This FE identifies the purpose for which an Assailant attacks the Victim.		0		
		Non-Core	Weapon	An entity used by the Assailant to cause damage to the Victim.		1		1
		Non-Core	Place	This FE identifies the place where the Assailant makes an assault on the Victim.		1		1
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.		0		
		Non-Core	Manner	Any description of the event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of an Assailant that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Re-encoding	This FE presents the current frame as an integral part of a larger conceptualization expressed by another frame. The frame expressed by the target typically corresponds to a Means action within the frame expressed by the Re-encoding, but not necessarily.		0		
		Core	Assailant	The person (or other self-directed entity) that is attempting physical harm to the Victim.		1		1
		Non-Core	Iterations	The frame element Iterations is used for expressions that indicate the number of times an event or state (of the kind denoted by the target in its clause) has taken place or held.		0		
		Non-Core	Depictive	This FE is used for any Depictive phrase describing the state of the Assailant or Victim while the attack occurs.		0		
		Non-Core	Event_description	In general, this FE is used for phrases that describe the clause of the target as a whole. There are two somewhat distinct subgroups of sentence modifiers that cover this function.		0		
		Core	Victim	This FE is the being or entity that is injured by the Assailant's attack.		1		1
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states. In addition, most expressions of Particular_iteration indicate which instance of the series is being referred to.		0		
		Non-Core	Duration	The amount of time that the attack lasts.		0		
		Non-Core	Explanation	A state of affairs that the Assailant is responding to that leads them to make an assault on the Victim.		0		
		Non-Core	Path	The Path refers to (a part of) the ground over which the Assailant travels.		0		
		Non-Core	Source	The starting-point of the motion of the Assailant or projectiles of the Assailant as they move toward the the Place that the Victim is occupying in the attack.  In prepositional phrases, the prepositional object expresses the starting point of motion.  With particles, the starting point of motion is understood from context.		0		
		Non-Core	Frequency	The number (or description of the number) of times an attack takes place over a period of time.		0		
		Non-Core	Means	An intentional action performed by the Assailant that accomplishes the assault.		1		0
		Non-Core	Containing_event	This FE denotes an event that occurs or state of affairs that holds at a time that includes the time during which the event or state of affairs reported by the target occurs and of which it is taken to be a part.		0		
		Non-Core	Time	This FE identifies the time when the Assailant attacks the Victim.		1		1
		Non-Core	Direction	This FE is used for expressions that indicate motion along a line from the deitic center towards a reference point (which may be implicit) that is neither the goal of motion nor a landmark along the way.		0		
		Non-Core	Result	The Result of the attack on the Victim by the Assailant.		0		
	Invading			The Invader enters a Land in an aggressive attempt to cripple or dominate its people and its government.				
		Non-Core	Period_of_iterations	The length of time from when the event denoted by the target began to be repeated to when it stopped.		0		
		Non-Core	Depictive	This FE is used for any Depictive phrase describing the state of the Invader or Land while the Invasion occurs.		0		
		Non-Core	Purpose	This FE identifies the purpose for which an Invader attacks the Land.		0		
		Non-Core	Path	The Path refers to (a part of) the ground over which the Invader travels.		0		
		Non-Core	Re-encoding	This FE presents the current frame as an integral part of a larger conceptualization expressed by another frame. The frame expressed by the target typically corresponds to a Means action within the frame expressed by the Re-encoding, but not necessarily.		0		
		Non-Core	Time	This FE identifies the time when the Invader invades Land.		1		1
		Non-Core	Duration	For how long the Land is invaded by the Invader.		0		
		Non-Core	Degree	This FE describes how intense the invation of the Land is.		0		
		Non-Core	Result	The Result of the invasion on the Land by the Invader.		0		
		Non-Core	Event_description	In general, this FE is used for phrases that describe the clause of the target as a whole and describes and describes the event more generally.		0		
		Non-Core	Means	An intentional action performed by the Invader that accomplishes the assault.		3	Means	
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states. In addition, most expressions of Particular_iteration indicate which instance of the series is being referred to.		0		
